Time(s), T_gas(K), N_gas(#/cm^3), O, O2, H, OH, H2, HO2, H2O2, CH, CO, CH2, HCO, CH2(S), CH3, CH2O, CH4, CO2, CH2OH, CH3O, CH3OH, C2H, C2H2, HCCO, C2H3, CH2CO, C2H4, C2H5, C2H6, H2O, N2, AR, C, HCCOH, N, NO, N2O, NO2, NH, HNO, NH2, NNH, CN, NCO, HCN, HOCN, HNCO, H2CN, HCNN, HCNO, NH3, CH2CHO, CH3CHO, C3H8, C3H7, Electron, N2(A3), N2(B3), N2(a1), N2(C3), N2+, N(2D), O2(a1), O2(b1), O2(A3), O(1D), O(1S), O-, O2-, O2+, O+, O3, NO-, NO(A), NO(D), NO+, N(2P), N+, CH4+, CH3+, CH2+, N4+, O4+, O4-, N3+, N2O+, NO2+, O3-, O2(B3), NO3, H+, H2O+, OH+, H2+, NO2-, N2O-, NO3-, OH-, H-, O4, AR*, AR+
7.5e-08, 5050.35, 5.79448e+18, 1.70795e+18, 6.79502e+16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.58875e+18, 0, 0, 0, 9.4183e+16, 3.62482e+16, 3.21739e+13, 4.087e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51473e+15, 3.08208e+16, 1.69061e+16, 9.84097e+15, 2.61696e+14, 5.12545e+13, 1.17579e+17, 1.63998e+16, 1.32757e+16, 1.52727e+16, 1.91788e+16, 2.48499e+16, 1.2293e+11, 3.73696e+10, 4.47342e+11, 9.82301e+10, 4.2408e+10, 2.29546e+06, 1.68212e+15, 6.98132e+11, 5.47151e+12, 3.07066e+16, 1.18377e+11, 0, 0, 0, 34.2732, 56.6054, 1.29331e+06, 1.16519e+13, 2.67239e+11, 3.96422e+11, 5.41509e+06, 0, 1.41981e+06, 0, 0, 0, 0, 4.88027e+08, 25485.1, 45132.2, 0, 0, 8.22197e+11, 0, 0
7.55e-08, 5061.9, 5.79488e+18, 1.70962e+18, 6.76761e+16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.59019e+18, 0, 0, 0, 9.4494e+16, 3.64275e+16, 3.19197e+13, 4.02683e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51473e+15, 3.01294e+16, 1.63523e+16, 9.61023e+15, 2.43588e+14, 4.88834e+13, 1.17226e+17, 1.63612e+16, 1.31721e+16, 1.51795e+16, 1.88565e+16, 2.43616e+16, 1.23502e+11, 3.72767e+10, 4.24543e+11, 9.38643e+10, 4.21616e+10, 2.29228e+06, 1.66827e+15, 6.31531e+11, 5.2198e+12, 3.06967e+16, 1.13413e+11, 0, 0, 0, 29.7105, 52.8899, 1.28099e+06, 1.09224e+13, 2.51464e+11, 3.68264e+11, 5.39251e+06, 0, 1.38446e+06, 0, 0, 0, 0, 4.93459e+08, 25446.7, 44919.7, 0, 0, 8.22197e+11, 0, 0
7.6e-08, 5073.34, 5.79527e+18, 1.71125e+18, 6.74117e+16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.59159e+18, 0, 0, 0, 9.48088e+16, 3.6609e+16, 3.16672e+13, 3.96969e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51473e+15, 2.94509e+16, 1.58161e+16, 9.38552e+15, 2.26748e+14, 4.66258e+13, 1.16869e+17, 1.63233e+16, 1.30686e+16, 1.50863e+16, 1.85382e+16, 2.38804e+16, 1.2407e+11, 3.71873e+10, 4.03048e+11, 8.96913e+10, 4.1926e+10, 2.2886e+06, 1.65454e+15, 5.71282e+11, 4.98023e+12, 3.06864e+16, 1.08675e+11, 0, 0, 0, 25.7817, 49.4533, 1.2691e+06, 1.024e+13, 2.36631e+11, 3.42173e+11, 5.37077e+06, 0, 1.35091e+06, 0, 0, 0, 0, 4.98867e+08, 25402.4, 44715.6, 0, 0, 8.22197e+11, 0, 0
7.65e-08, 5084.66, 5.79565e+18, 1.71284e+18, 6.71566e+16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.59296e+18, 0, 0, 0, 9.51273e+16, 3.67927e+16, 3.14166e+13, 3.91547e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51473e+15, 2.87854e+16, 1.52971e+16, 9.16664e+15, 2.11086e+14, 4.44758e+13, 1.16508e+17, 1.62861e+16, 1.29654e+16, 1.49933e+16, 1.82239e+16, 2.34064e+16, 1.24632e+11, 3.71011e+10, 3.82758e+11, 8.57027e+10, 4.17006e+10, 2.28447e+06, 1.64092e+15, 5.16779e+11, 4.75215e+12, 3.06759e+16, 1.04151e+11, 0, 0, 0, 22.3948, 46.27, 1.25764e+06, 9.60166e+12, 2.22685e+11, 3.17994e+11, 5.34983e+06, 0, 1.31907e+06, 0, 0, 0, 0, 5.04256e+08, 25352.6, 44520.3, 0, 0, 8.22197e+11, 0, 0
7.7e-08, 5095.88, 5.79601e+18, 1.7144e+18, 6.69103e+16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.59428e+18, 0, 0, 0, 9.54497e+16, 3.69787e+16, 3.11678e+13, 3.86402e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51473e+15, 2.81325e+16, 1.47946e+16, 8.95341e+15, 1.96518e+14, 4.2428e+13, 1.16142e+17, 1.62496e+16, 1.28623e+16, 1.49004e+16, 1.79134e+16, 2.29395e+16, 1.25189e+11, 3.70179e+10, 3.63587e+11, 8.18902e+10, 4.1485e+10, 2.27991e+06, 1.62742e+15, 4.67473e+11, 4.53496e+12, 3.06651e+16, 9.98276e+10, 0, 0, 0, 19.472, 43.3175, 1.24657e+06, 9.00438e+12, 2.09574e+11, 2.95583e+11, 5.32964e+06, 0, 1.28884e+06, 0, 0, 0, 0, 5.09628e+08, 25297.8, 44333.7, 0, 0, 8.22197e+11, 0, 0
7.75e-08, 5106.98, 5.79637e+18, 1.71594e+18, 6.66725e+16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.59558e+18, 0, 0, 0, 9.57759e+16, 3.71671e+16, 3.09209e+13, 3.81523e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51473e+15, 2.74922e+16, 1.43081e+16, 8.74564e+15, 1.82967e+14, 4.04772e+13, 1.15773e+17, 1.62136e+16, 1.27594e+16, 1.48075e+16, 1.76069e+16, 2.24797e+16, 1.25741e+11, 3.69376e+10, 3.45459e+11, 7.82461e+10, 4.12787e+10, 2.27493e+06, 1.61402e+15, 4.22869e+11, 4.32811e+12, 3.0654e+16, 9.56946e+10, 0, 0, 0, 16.9467, 40.5761, 1.23588e+06, 8.44549e+12, 1.97248e+11, 2.74809e+11, 5.31018e+06, 0, 1.26012e+06, 0, 0, 0, 0, 5.14988e+08, 25238.2, 44155.8, 0, 0, 8.22197e+11, 0, 0
7.8e-08, 5117.98, 5.79671e+18, 1.71743e+18, 6.64427e+16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.59683e+18, 0, 0, 0, 9.61059e+16, 3.73579e+16, 3.0676e+13, 3.76897e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51473e+15, 2.68643e+16, 1.38372e+16, 8.54317e+15, 1.70359e+14, 3.86184e+13, 1.15399e+17, 1.61784e+16, 1.26568e+16, 1.47148e+16, 1.73044e+16, 2.2027e+16, 1.26287e+11, 3.686e+10, 3.28306e+11, 7.47629e+10, 4.10814e+10, 2.26958e+06, 1.60074e+15, 3.82518e+11, 4.13105e+12, 3.06426e+16, 9.17418e+10, 0, 0, 0, 14.7628, 38.0279, 1.22555e+06, 7.92247e+12, 1.85662e+11, 2.55548e+11, 5.2914e+06, 0, 1.23283e+06, 0, 0, 0, 0, 5.20337e+08, 25174.2, 43986.8, 0, 0, 8.22197e+11, 0, 0
7.85e-08, 5128.88, 5.79705e+18, 1.7189e+18, 6.62206e+16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.59805e+18, 0, 0, 0, 9.64399e+16, 3.75512e+16, 3.04332e+13, 3.72513e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51473e+15, 2.62487e+16, 1.33813e+16, 8.34582e+15, 1.5863e+14, 3.68472e+13, 1.15021e+17, 1.61437e+16, 1.25545e+16, 1.46222e+16, 1.70057e+16, 2.15813e+16, 1.26827e+11, 3.6785e+10, 3.12065e+11, 7.14336e+10, 4.08926e+10, 2.26386e+06, 1.58755e+15, 3.46014e+11, 3.9433e+12, 3.0631e+16, 8.79602e+10, 0, 0, 0, 12.872, 35.6572, 1.21555e+06, 7.43296e+12, 1.7477e+11, 2.37688e+11, 5.27327e+06, 0, 1.20688e+06, 0, 0, 0, 0, 5.25679e+08, 25106, 43826.4, 0, 0, 8.22197e+11, 0, 0
7.9e-08, 5139.67, 5.79737e+18, 1.72034e+18, 6.60057e+16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.59924e+18, 0, 0, 0, 9.67778e+16, 3.77472e+16, 3.01924e+13, 3.68359e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51473e+15, 2.56452e+16, 1.294e+16, 8.15343e+15, 1.47716e+14, 3.51591e+13, 1.1464e+17, 1.61097e+16, 1.24524e+16, 1.45298e+16, 1.67109e+16, 2.11426e+16, 1.2736e+11, 3.67123e+10, 2.96681e+11, 6.82514e+10, 4.07121e+10, 2.2578e+06, 1.57448e+15, 3.1299e+11, 3.76438e+12, 3.0619e+16, 8.43412e+10, 0, 0, 0, 11.2333, 33.4497, 1.20587e+06, 6.97477e+12, 1.64531e+11, 2.21123e+11, 5.25574e+06, 0, 1.18221e+06, 0, 0, 0, 0, 5.31015e+08, 25033.9, 43674.5, 0, 0, 8.22197e+11, 0, 0
7.95e-08, 5150.37, 5.79769e+18, 1.72175e+18, 6.57979e+16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.60039e+18, 0, 0, 0, 9.71196e+16, 3.79457e+16, 2.99538e+13, 3.64424e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51473e+15, 2.50536e+16, 1.25129e+16, 7.96585e+15, 1.3756e+14, 3.35501e+13, 1.14255e+17, 1.60762e+16, 1.23506e+16, 1.44375e+16, 1.64201e+16, 2.0711e+16, 1.27887e+11, 3.66418e+10, 2.82101e+11, 6.52098e+10, 4.05393e+10, 2.25142e+06, 1.5615e+15, 2.83115e+11, 3.59384e+12, 3.06068e+16, 8.08771e+10, 0, 0, 0, 9.81181, 31.3925, 1.1965e+06, 6.54585e+12, 1.54906e+11, 2.05758e+11, 5.23877e+06, 0, 1.15873e+06, 0, 0, 0, 0, 5.36349e+08, 24958.1, 43531.2, 0, 0, 8.22197e+11, 0, 0
8e-08, 5160.96, 5.798e+18, 1.72313e+18, 6.55967e+16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.60152e+18, 0, 0, 0, 9.74655e+16, 3.81469e+16, 2.97173e+13, 3.60699e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51473e+15, 2.44737e+16, 1.20994e+16, 7.78294e+15, 1.28108e+14, 3.20161e+13, 1.13866e+17, 1.60434e+16, 1.2249e+16, 1.43454e+16, 1.61331e+16, 2.02862e+16, 1.28407e+11, 3.65734e+10, 2.68278e+11, 6.23025e+10, 4.03741e+10, 2.24473e+06, 1.54863e+15, 2.56089e+11, 3.43128e+12, 3.05944e+16, 7.75603e+10, 0, 0, 0, 8.57747, 29.474, 1.18741e+06, 6.14427e+12, 1.45859e+11, 1.91503e+11, 5.22234e+06, 0, 1.13637e+06, 0, 0, 0, 0, 5.41681e+08, 24878.8, 43396.2, 0, 0, 8.22197e+11, 0, 0
8.05e-08, 5171.47, 5.79829e+18, 1.72448e+18, 6.54018e+16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.60261e+18, 0, 0, 0, 9.78154e+16, 3.83509e+16, 2.94831e+13, 3.57172e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51473e+15, 2.39055e+16, 1.16991e+16, 7.60455e+15, 1.19312e+14, 3.05536e+13, 1.13473e+17, 1.60111e+16, 1.21478e+16, 1.42535e+16, 1.585e+16, 1.98684e+16, 1.28919e+11, 3.65069e+10, 2.55169e+11, 5.95237e+10, 4.0216e+10, 2.23775e+06, 1.53585e+15, 2.31639e+11, 3.27628e+12, 3.05817e+16, 7.43841e+10, 0, 0, 0, 7.50462, 27.6837, 1.17859e+06, 5.76826e+12, 1.37354e+11, 1.78275e+11, 5.2064e+06, 0, 1.11508e+06, 0, 0, 0, 0, 5.47012e+08, 24796.2, 43269.4, 0, 0, 8.22197e+11, 0, 0
8.1e-08, 5181.88, 5.79858e+18, 1.7258e+18, 6.5213e+16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.60366e+18, 0, 0, 0, 9.81694e+16, 3.85577e+16, 2.92511e+13, 3.53835e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51473e+15, 2.33487e+16, 1.13117e+16, 7.43055e+15, 1.11125e+14, 2.91591e+13, 1.13077e+17, 1.59793e+16, 1.2047e+16, 1.41617e+16, 1.55708e+16, 1.94574e+16, 1.29425e+11, 3.64423e+10, 2.42732e+11, 5.68676e+10, 4.00648e+10, 2.23049e+06, 1.52317e+15, 2.0952e+11, 3.12849e+12, 3.05687e+16, 7.13419e+10, 0, 0, 0, 6.57128, 26.0118, 1.17003e+06, 5.41614e+12, 1.29359e+11, 1.65998e+11, 5.19093e+06, 0, 1.09479e+06, 0, 0, 0, 0, 5.52345e+08, 24710.5, 43150.7, 0, 0, 8.22197e+11, 0, 0
8.15e-08, 5192.19, 5.79886e+18, 1.7271e+18, 6.503e+16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.60469e+18, 0, 0, 0, 9.85274e+16, 3.87673e+16, 2.90214e+13, 3.50678e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51473e+15, 2.28032e+16, 1.09367e+16, 7.2608e+15, 1.03504e+14, 2.78292e+13, 1.12678e+17, 1.59481e+16, 1.19464e+16, 1.40702e+16, 1.52955e+16, 1.90532e+16, 1.29923e+11, 3.63793e+10, 2.30929e+11, 5.43289e+10, 3.99201e+10, 2.22297e+06, 1.51059e+15, 1.8951e+11, 2.98754e+12, 3.05554e+16, 6.84276e+10, 0, 0, 0, 5.75858, 24.4495, 1.16172e+06, 5.08635e+12, 1.21844e+11, 1.54601e+11, 5.17588e+06, 0, 1.07545e+06, 0, 0, 0, 0, 5.5768e+08, 24622, 43039.8, 0, 0, 8.22197e+11, 0, 0
8.2e-08, 5202.42, 5.79914e+18, 1.72837e+18, 6.48525e+16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.60569e+18, 0, 0, 0, 9.88895e+16, 3.89799e+16, 2.8794e+13, 3.47693e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51473e+15, 2.22688e+16, 1.05738e+16, 7.09518e+15, 9.64104e+13, 2.65608e+13, 1.12275e+17, 1.59174e+16, 1.18462e+16, 1.39789e+16, 1.5024e+16, 1.86558e+16, 1.30413e+11, 3.63179e+10, 2.19725e+11, 5.19024e+10, 3.97818e+10, 2.21521e+06, 1.4981e+15, 1.71409e+11, 2.8531e+12, 3.05419e+16, 6.56353e+10, 0, 0, 0, 5.05029, 22.9889, 1.15364e+06, 4.77744e+12, 1.14779e+11, 1.4402e+11, 5.16124e+06, 0, 1.05699e+06, 0, 0, 0, 0, 5.63019e+08, 24530.6, 42936.5, 0, 0, 8.22197e+11, 0, 0
8.25e-08, 5212.56, 5.7994e+18, 1.72961e+18, 6.46802e+16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.60666e+18, 0, 0, 0, 9.92558e+16, 3.91953e+16, 2.85689e+13, 3.4487e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51473e+15, 2.17453e+16, 1.02225e+16, 6.93357e+15, 8.98066e+13, 2.5351e+13, 1.11868e+17, 1.58873e+16, 1.17464e+16, 1.38878e+16, 1.47563e+16, 1.8265e+16, 1.30894e+11, 3.6258e+10, 2.09087e+11, 4.95832e+10, 3.96495e+10, 2.2072e+06, 1.4857e+15, 1.55033e+11, 2.72485e+12, 3.05282e+16, 6.29598e+10, 0, 0, 0, 4.43246, 21.6226, 1.14577e+06, 4.48805e+12, 1.08137e+11, 1.34194e+11, 5.14697e+06, 0, 1.03938e+06, 0, 0, 0, 0, 5.68362e+08, 24436.7, 42840.8, 0, 0, 8.22197e+11, 0, 0
8.3e-08, 5222.62, 5.79966e+18, 1.73083e+18, 6.45129e+16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.60761e+18, 0, 0, 0, 9.96262e+16, 3.94138e+16, 2.83463e+13, 3.42203e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51473e+15, 2.12327e+16, 9.88256e+15, 6.77585e+15, 8.36586e+13, 2.41969e+13, 1.11458e+17, 1.58576e+16, 1.1647e+16, 1.37969e+16, 1.44925e+16, 1.7881e+16, 1.31368e+11, 3.61995e+10, 1.98983e+11, 4.73665e+10, 3.9523e+10, 2.19898e+06, 1.47339e+15, 1.4022e+11, 2.6025e+12, 3.05142e+16, 6.03956e+10, 0, 0, 0, 3.89308, 20.3437, 1.13812e+06, 4.21691e+12, 1.01893e+11, 1.25067e+11, 5.13303e+06, 0, 1.02256e+06, 0, 0, 0, 0, 5.7371e+08, 24340.3, 42752.3, 0, 0, 8.22197e+11, 0, 0
8.35e-08, 5232.59, 5.79991e+18, 1.73202e+18, 6.43504e+16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.60852e+18, 0, 0, 0, 1.00001e+17, 3.96353e+16, 2.8126e+13, 3.39684e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51473e+15, 2.07306e+16, 9.55353e+15, 6.62191e+15, 7.79346e+13, 2.30958e+13, 1.11045e+17, 1.58285e+16, 1.15479e+16, 1.37063e+16, 1.42325e+16, 1.75035e+16, 1.31833e+11, 3.61422e+10, 1.89386e+11, 4.52478e+10, 3.94021e+10, 2.19054e+06, 1.46117e+15, 1.26819e+11, 2.48575e+12, 3.04999e+16, 5.79379e+10, 0, 0, 0, 3.4218, 19.1461, 1.13066e+06, 3.96284e+12, 9.60219e+10, 1.16588e+11, 5.11941e+06, 0, 1.00649e+06, 0, 0, 0, 0, 5.79063e+08, 24241.6, 42671, 0, 0, 8.22197e+11, 0, 0
8.4e-08, 5242.47, 5.80015e+18, 1.73318e+18, 6.41924e+16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.60941e+18, 0, 0, 0, 1.0038e+17, 3.98599e+16, 2.79081e+13, 3.37305e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51473e+15, 2.0239e+16, 9.23511e+15, 6.47164e+15, 7.2605e+13, 2.20453e+13, 1.10629e+17, 1.57998e+16, 1.14492e+16, 1.36159e+16, 1.39762e+16, 1.71325e+16, 1.3229e+11, 3.6086e+10, 1.80267e+11, 4.32227e+10, 3.92865e+10, 2.1819e+06, 1.44904e+15, 1.14697e+11, 2.37434e+12, 3.04854e+16, 5.55821e+10, 0, 0, 0, 3.00969, 18.0241, 1.1234e+06, 3.72473e+12, 9.05019e+10, 1.08709e+11, 5.10607e+06, 0, 991127, 0, 0, 0, 0, 5.84423e+08, 24140.8, 42596.6, 0, 0, 8.22197e+11, 0, 0
8.45e-08, 5252.28, 5.80039e+18, 1.73433e+18, 6.40387e+16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.61027e+18, 0, 0, 0, 1.00763e+17, 4.00876e+16, 2.76927e+13, 3.3506e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51473e+15, 1.97577e+16, 8.92697e+15, 6.32494e+15, 6.76425e+13, 2.10429e+13, 1.1021e+17, 1.57716e+16, 1.1351e+16, 1.35258e+16, 1.37238e+16, 1.67681e+16, 1.32737e+11, 3.6031e+10, 1.71601e+11, 4.12872e+10, 3.9176e+10, 2.17308e+06, 1.43699e+15, 1.03731e+11, 2.26802e+12, 3.04707e+16, 5.33236e+10, 0, 0, 0, 2.64904, 16.9723, 1.11631e+06, 3.50155e+12, 8.53115e+10, 1.01387e+11, 5.09299e+06, 0, 976433, 0, 0, 0, 0, 5.89789e+08, 24037.9, 42528.9, 0, 0, 8.22197e+11, 0, 0
8.5e-08, 5262, 5.80062e+18, 1.73544e+18, 6.38892e+16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.6111e+18, 0, 0, 0, 1.0115e+17, 4.03184e+16, 2.74798e+13, 3.32942e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51473e+15, 1.92865e+16, 8.62877e+15, 6.18171e+15, 6.30215e+13, 2.00864e+13, 1.09788e+17, 1.57439e+16, 1.12532e+16, 1.34359e+16, 1.34751e+16, 1.64101e+16, 1.33176e+11, 3.59769e+10, 1.63364e+11, 3.94374e+10, 3.90704e+10, 2.16407e+06, 1.42503e+15, 9.38118e+10, 2.16654e+12, 3.04557e+16, 5.11582e+10, 0, 0, 0, 2.33316, 15.9861, 1.10939e+06, 3.29232e+12, 8.04306e+10, 9.45803e+10, 5.08015e+06, 0, 962371, 0, 0, 0, 0, 5.95162e+08, 23933, 42467.7, 0, 0, 8.22197e+11, 0, 0
8.55e-08, 5271.65, 5.80085e+18, 1.73654e+18, 6.37435e+16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.61191e+18, 0, 0, 0, 1.01541e+17, 4.05525e+16, 2.72693e+13, 3.30946e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51473e+15, 1.88252e+16, 8.3402e+15, 6.04184e+15, 5.87183e+13, 1.91736e+13, 1.09362e+17, 1.57166e+16, 1.11558e+16, 1.33463e+16, 1.32301e+16, 1.60584e+16, 1.33605e+11, 3.59237e+10, 1.55533e+11, 3.76693e+10, 3.89695e+10, 2.15489e+06, 1.41315e+15, 8.4839e+10, 2.06967e+12, 3.04404e+16, 4.90819e+10, 0, 0, 0, 2.05631, 15.0608, 1.10263e+06, 3.09616e+12, 7.58405e+10, 8.82515e+10, 5.06752e+06, 0, 948907, 0, 0, 0, 0, 6.00542e+08, 23826.3, 42412.9, 0, 0, 8.22197e+11, 0, 0
8.6e-08, 5281.22, 5.80107e+18, 1.73761e+18, 6.36016e+16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.61269e+18, 0, 0, 0, 1.01937e+17, 4.07898e+16, 2.70614e+13, 3.29065e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51473e+15, 1.83737e+16, 8.06098e+15, 5.90526e+15, 5.47108e+13, 1.83024e+13, 1.08934e+17, 1.56897e+16, 1.10588e+16, 1.3257e+16, 1.29889e+16, 1.5713e+16, 1.34025e+11, 3.58713e+10, 1.48088e+11, 3.59795e+10, 3.88731e+10, 2.14556e+06, 1.40135e+15, 7.67226e+10, 1.97719e+12, 3.0425e+16, 4.70908e+10, 0, 0, 0, 1.81346, 14.1923, 1.09602e+06, 2.91222e+12, 7.15236e+10, 8.23659e+10, 5.05509e+06, 0, 936009, 0, 0, 0, 0, 6.05929e+08, 23717.9, 42364.2, 0, 0, 8.22197e+11, 0, 0
8.65e-08, 5290.72, 5.80128e+18, 1.73866e+18, 6.34632e+16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.61345e+18, 0, 0, 0, 1.02337e+17, 4.10303e+16, 2.68559e+13, 3.27294e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51473e+15, 1.79319e+16, 7.79079e+15, 5.77186e+15, 5.09785e+13, 1.74708e+13, 1.08503e+17, 1.56633e+16, 1.09623e+16, 1.3168e+16, 1.27514e+16, 1.53739e+16, 1.34435e+11, 3.58197e+10, 1.41007e+11, 3.43645e+10, 3.87811e+10, 2.13607e+06, 1.38964e+15, 6.9381e+10, 1.8889e+12, 3.04092e+16, 4.51813e+10, 0, 0, 0, 1.6003, 13.3769, 1.08956e+06, 2.73971e+12, 6.74632e+10, 7.68912e+10, 5.04282e+06, 0, 923647, 0, 0, 0, 0, 6.11324e+08, 23607.9, 42321.5, 0, 0, 8.22197e+11, 0, 0
